Tahun,Bulan,Hari,Kec_angin,T_max,T_min,Curah_hujan,Kelembapan,Tekanan_udara
2017,10,13,1.06,29.76,23.51,4.08,18.31,100.78
2017,10,14,0.92,31.86,22.88,0.21,17.58,100.72
2017,10,15,0.97,30.97,24.2,10.0,18.55,100.74
2017,10,16,0.68,28.85,24.19,12.31,18.49,100.88
2017,10,17,0.7,30.24,24.08,0.69,18.62,100.83
2017,10,18,0.88,30.05,24.03,12.84,19.17,100.86
2017,10,19,0.98,30.2,23.94,2.09,18.62,100.94
2017,10,20,0.61,29.74,24.01,0.04,18.86,101.05
2017,10,21,0.63,29.76,24.11,3.19,19.04,101.04
2017,10,22,0.55,29.25,24.68,2.32,19.23,101.0
2017,10,23,0.73,30.8,23.76,3.12,19.29,100.98
2017,10,24,0.62,31.28,24.62,1.35,18.49,101.07
2017,10,25,0.67,30.81,24.14,6.27,18.86,101.05
2017,10,26,0.8,29.92,24.41,12.37,19.41,101.02
2017,10,27,0.83,31.23,23.25,0.61,18.55,100.87
2017,10,28,0.89,30.55,23.56,5.71,19.1,100.86
2017,10,29,0.61,29.43,23.75,24.65,19.23,100.88
2017,10,30,0.73,29.36,24.05,3.3,19.04,100.85
2017,10,31,0.72,29.98,23.68,6.86,18.98,100.8
2017,11,1,0.66,31.14,23.62,2.1,18.98,100.72
2017,11,2,0.45,30.49,24.43,0.64,18.92,100.65
2017,11,3,0.79,31.06,23.98,1.61,18.86,100.57
2017,11,4,0.48,30.08,24.15,15.88,18.92,100.63
2017,11,5,0.68,31.05,23.78,12.78,19.04,100.64
2017,11,6,0.56,31.11,24.05,6.0,19.41,100.6
2017,11,7,0.72,30.81,25.03,10.4,19.96,100.68
2017,11,8,0.74,30.05,24.48,1.71,19.29,100.69
2017,11,9,0.82,29.06,24.8,28.4,19.17,100.68
2017,11,10,0.59,30.55,22.79,20.42,17.88,100.77
2017,11,11,0.76,30.76,23.34,4.99,19.1,100.77
2017,11,12,1.05,30.73,24.26,0.39,18.98,100.75
2017,11,13,0.7,29.92,23.67,0.26,18.86,100.69
2017,11,14,0.48,28.64,23.9,23.12,18.98,100.79
2017,11,15,0.62,29.79,23.89,1.66,18.74,100.78
2017,11,16,0.46,30.22,24.4,3.94,19.17,100.77
2017,11,17,0.62,29.65,24.48,2.28,19.04,100.71
2017,11,18,0.45,28.13,24.26,7.04,18.98,100.71
2017,11,19,0.73,28.54,23.55,15.09,18.49,100.78
2017,11,20,0.59,29.16,24.38,5.72,18.8,100.82
2017,11,21,0.64,29.68,24.08,2.43,18.8,100.74
2017,11,22,0.84,28.87,24.3,1.2,18.98,100.63
2017,11,23,0.55,29.23,23.21,16.77,18.62,100.61
2017,11,24,1.1,29.01,24.34,18.44,19.1,100.73
2017,11,25,1.16,31.06,23.57,3.6,19.23,100.71
2017,11,26,1.06,28.98,24.36,1.16,19.23,100.73
2017,11,27,1.24,29.27,23.67,2.74,18.74,100.63
2017,11,28,1.02,30.01,23.39,10.06,18.68,100.61
2017,11,29,1.01,29.36,23.75,16.04,19.17,100.64
2017,11,30,1.21,29.61,23.8,1.32,18.98,100.58
2017,12,1,1.12,31.0,23.29,0.38,19.41,100.59
2017,12,2,0.98,30.27,23.98,2.01,19.29,100.61
2017,12,3,1.12,28.91,24.33,0.86,19.17,100.65
2017,12,4,0.64,28.85,24.08,0.16,18.92,100.67
2017,12,5,0.59,30.75,24.02,1.74,18.92,100.7
2017,12,6,0.64,31.18,24.2,9.64,19.53,100.71
2017,12,7,0.69,28.3,24.32,12.88,19.17,100.81
2017,12,8,0.72,27.9,23.94,21.13,18.13,100.94
2017,12,9,1.03,29.15,23.48,7.12,18.62,100.95
2017,12,10,0.93,29.39,23.65,2.34,18.55,101.01
2017,12,11,0.74,27.88,23.92,13.48,19.04,101.02
2017,12,12,0.66,27.48,23.92,42.46,18.8,101.03
2017,12,13,0.55,28.51,23.6,9.35,18.49,101.03
2017,12,14,0.8,28.98,23.4,8.68,18.49,100.96
2017,12,15,0.74,28.67,24.28,20.58,19.23,100.94
2017,12,16,0.72,27.36,23.77,22.19,18.13,101.04
2017,12,17,1.26,28.27,23.12,4.89,18.19,101.09
2017,12,18,0.97,27.94,23.15,4.68,18.74,101.03
2017,12,19,0.98,27.68,23.75,6.73,19.23,100.93
2017,12,20,1.13,27.64,24.05,4.8,19.17,100.92
2017,12,21,1.29,29.23,24.09,1.36,19.47,100.85
2017,12,22,0.93,29.17,24.08,5.23,19.23,100.74
2017,12,23,0.85,29.43,24.28,26.86,19.17,100.61
2017,12,24,0.94,29.76,23.85,1.13,18.74,100.62
2017,12,25,0.95,28.67,24.07,11.61,19.29,100.6
2017,12,26,1.16,27.37,23.98,21.82,18.92,100.68
2017,12,27,0.88,28.06,23.79,3.78,18.62,100.8
2017,12,28,0.78,28.93,23.98,2.14,19.17,100.74
2017,12,29,1.23,29.04,24.32,5.06,19.9,100.72
2017,12,30,1.02,28.23,24.21,6.81,19.71,100.74
2017,12,31,0.72,27.57,24.13,16.32,18.92,100.69
2018,1,1,0.99,28.93,22.65,13.78,18.86,100.58
2018,1,2,0.73,28.69,23.62,4.65,18.92,100.62
2018,1,3,0.72,29.96,23.76,12.49,19.53,100.61
2018,1,4,0.52,27.62,24.59,9.91,19.1,100.73
2018,1,5,0.47,27.99,24.05,7.23,18.25,100.8
2018,1,6,0.7,28.81,22.86,0.67,18.43,100.76
2018,1,7,0.34,28.65,24.27,0.31,18.13,100.85
2018,1,8,0.79,29.59,23.56,0.37,18.8,100.84
2018,1,9,0.92,28.69,23.19,15.46,18.8,100.93
2018,1,10,0.98,27.39,22.55,13.46,18.07,101.03
2018,1,11,1.24,28.68,20.86,0.09,16.78,100.97
2018,1,12,1.48,28.41,20.94,0.01,16.54,100.93
2018,1,13,1.45,27.94,21.1,0.0,16.6,100.91
2018,1,14,1.24,26.73,21.37,0.06,16.66,100.92
2018,1,15,1.11,29.66,21.1,0.21,17.33,100.8
2018,1,16,1.21,28.35,22.71,0.04,17.7,100.75
2018,1,17,1.05,28.52,22.76,0.05,18.37,100.69
2018,1,18,0.98,28.89,23.56,2.17,18.86,100.71
2018,1,19,0.73,28.25,23.83,1.19,18.68,100.75
2018,1,20,0.86,29.37,23.09,6.39,18.31,100.7
2018,1,21,1.09,28.9,22.73,18.69,18.43,100.62
2018,1,22,1.2,28.89,23.21,1.44,18.25,100.6
2018,1,23,1.1,27.8,23.76,4.51,18.74,100.57
2018,1,24,0.91,29.14,23.46,14.73,19.04,100.52
2018,1,25,1.01,28.51,23.24,2.86,18.62,100.55
2018,1,26,1.08,30.4,22.83,0.06,18.62,100.56
2018,1,27,0.94,28.74,22.96,0.0,18.62,100.63
2018,1,28,0.96,28.33,23.1,17.74,19.04,100.69
2018,1,29,1.2,29.86,23.62,3.42,18.49,100.83
2018,1,30,0.92,28.67,22.44,11.98,18.37,100.84
2018,1,31,1.04,29.51,23.8,2.8,19.1,100.82
2018,2,1,1.09,29.34,24.18,10.47,19.78,100.84
2018,2,2,1.19,28.09,23.83,9.66,18.92,100.94
2018,2,3,1.42,29.53,23.34,6.92,18.74,100.92
2018,2,4,1.23,28.98,23.49,3.75,18.86,100.93
2018,2,5,1.43,29.45,23.44,4.17,18.49,101.06
2018,2,6,1.35,28.4,23.35,9.71,18.07,101.06
2018,2,7,1.37,28.75,22.84,3.01,18.07,100.95
2018,2,8,1.15,27.67,23.25,0.96,18.19,100.9
2018,2,9,1.17,29.07,22.65,4.55,17.64,100.9
2018,2,10,1.05,29.65,23.07,1.67,17.88,100.96
2018,2,11,1.3,29.13,23.26,2.29,17.7,101.0
2018,2,12,1.42,29.52,22.45,0.41,17.52,101.12
2018,2,13,1.21,30.09,22.63,0.1,17.88,101.2
2018,2,14,1.12,28.67,23.48,1.07,18.55,101.17
2018,2,15,0.93,27.62,23.46,27.95,18.74,101.2
2018,2,16,0.98,29.55,23.68,10.71,18.98,101.0
2018,2,17,0.7,27.89,23.83,25.71,19.1,100.88
2018,2,18,0.88,28.59,23.62,0.87,19.04,100.84
2018,2,19,0.73,27.37,23.88,11.86,19.04,100.8
2018,2,20,0.79,29.06,23.5,5.6,18.74,100.79
2018,2,21,0.85,28.62,23.73,6.42,19.04,100.67
2018,2,22,0.88,30.51,23.36,8.5,19.04,100.63
2018,2,23,0.62,28.07,24.06,15.83,19.1,100.78
2018,2,24,0.84,28.38,23.67,9.69,18.98,100.94
2018,2,25,1.02,28.29,23.58,2.33,18.98,100.85
2018,2,26,0.84,29.34,23.73,1.69,19.1,100.79
2018,2,27,0.87,28.8,23.69,18.11,19.17,100.81
2018,2,28,0.83,28.69,23.83,15.31,19.23,100.77
2018,3,1,0.51,29.67,23.86,25.63,19.35,100.74
2018,3,2,0.48,29.06,24.14,7.18,19.47,100.7
2018,3,3,0.8,29.47,24.0,2.55,19.71,100.66
2018,3,4,0.66,28.61,24.01,2.6,19.53,100.73
2018,3,5,0.77,29.55,24.15,11.98,19.65,100.76
2018,3,6,0.62,30.18,23.62,5.31,19.47,100.8
2018,3,7,0.73,27.83,24.0,3.88,18.98,100.81
2018,3,8,0.84,29.2,23.98,7.65,19.1,100.76
2018,3,9,0.98,30.08,23.57,4.52,19.23,100.72
2018,3,10,0.8,29.12,24.0,7.26,19.35,100.77
2018,3,11,1.17,29.03,24.26,10.8,19.59,100.86
2018,3,12,0.77,28.33,23.87,2.47,18.43,100.94
2018,3,13,0.98,28.69,23.26,1.7,18.49,100.93
2018,3,14,0.8,29.72,23.41,28.56,18.98,100.91
2018,3,15,0.48,30.0,23.52,32.45,18.86,100.9
2018,3,16,0.57,31.94,24.15,15.72,19.17,100.85
2018,3,17,0.55,30.22,24.05,23.14,19.47,100.86
2018,3,18,0.59,29.26,24.61,10.67,19.59,100.88
2018,3,19,0.61,30.94,24.6,6.45,19.29,100.87
2018,3,20,0.45,30.32,24.28,23.63,19.71,100.79
2018,3,21,0.7,28.16,24.47,11.16,19.1,100.75
2018,3,22,0.86,29.98,23.42,1.15,18.98,100.68
2018,3,23,0.46,29.15,24.05,4.7,18.74,100.74
2018,3,24,0.54,28.93,23.68,13.72,18.74,100.92
2018,3,25,0.81,29.62,23.54,23.46,18.8,101.04
2018,3,26,0.88,28.9,23.93,13.3,19.04,101.01
2018,3,27,0.86,27.93,23.32,1.7,18.49,100.98
2018,3,28,0.63,30.33,22.2,3.84,18.01,100.92
2018,3,29,0.73,28.98,24.16,71.67,18.86,100.88
2018,3,30,0.74,27.82,23.4,22.0,18.86,100.84
2018,3,31,0.79,28.8,23.82,7.5,18.37,100.85
2018,4,1,0.86,29.52,24.08,7.31,19.41,100.75
2018,4,2,0.77,28.6,24.28,9.37,19.78,100.79
2018,4,3,0.55,29.17,24.09,9.62,19.23,100.87
2018,4,4,0.51,29.77,24.44,1.23,18.68,100.77
2018,4,5,0.7,31.51,23.92,0.07,18.98,100.64
2018,4,6,0.89,31.31,23.64,0.01,19.29,100.69
2018,4,7,0.79,30.41,23.94,2.92,19.71,100.76
2018,4,8,0.73,29.57,24.58,2.31,19.41,100.82
2018,4,9,0.8,29.34,24.16,4.24,19.35,100.87
2018,4,10,0.73,30.77,23.68,0.66,19.47,100.79
2018,4,11,0.77,29.73,23.97,17.41,19.9,100.71
2018,4,12,0.73,30.12,24.66,6.29,19.9,100.72
2018,4,13,0.73,31.08,24.29,0.94,20.02,100.71
2018,4,14,0.75,30.55,25.05,1.32,19.9,100.65
2018,4,15,0.64,31.42,24.11,0.66,19.53,100.68
2018,4,16,0.59,30.76,23.67,22.49,19.29,100.8
2018,4,17,0.39,30.19,24.94,7.25,19.29,100.88
2018,4,18,0.48,30.87,24.72,5.1,19.84,100.84
2018,4,19,0.46,31.69,25.04,1.0,20.08,100.72
2018,4,20,0.6,30.16,24.68,7.03,19.84,100.72
2018,4,21,0.59,30.61,24.95,7.79,19.59,100.73
2018,4,22,0.53,32.12,23.93,0.96,19.53,100.68
2018,4,23,0.74,30.73,24.46,4.68,19.96,100.7
2018,4,24,0.77,29.94,23.8,1.64,19.65,100.75
2018,4,25,0.59,29.33,24.32,1.32,18.92,100.78
2018,4,26,0.64,29.8,24.22,1.76,19.78,100.73
2018,4,27,0.76,28.38,24.58,20.86,20.02,100.91
2018,4,28,0.79,30.56,23.19,0.29,18.55,100.96
2018,4,29,0.77,31.69,23.03,0.15,19.23,100.85
2018,4,30,1.01,30.98,24.56,0.59,19.96,100.82
2018,5,1,0.8,31.37,23.49,0.04,19.04,100.91
2018,5,2,0.7,29.41,23.93,25.84,19.47,100.97
2018,5,3,0.72,29.97,23.79,12.77,19.59,100.95
2018,5,4,0.72,30.23,24.19,4.08,19.53,100.96
2018,5,5,0.91,30.28,23.98,2.38,19.84,100.99
2018,5,6,1.19,31.12,24.23,0.45,19.29,100.98
2018,5,7,1.02,31.2,23.58,0.03,19.35,100.91
2018,5,8,0.96,30.4,23.72,0.19,19.65,100.87
2018,5,9,0.84,29.26,24.0,0.1,19.41,100.9
2018,5,10,1.03,30.35,23.9,0.24,19.47,100.93
2018,5,11,0.8,30.9,23.66,0.18,18.92,100.86
2018,5,12,0.92,30.12,23.57,2.08,19.59,100.83
2018,5,13,0.77,30.4,24.09,4.77,19.78,100.79
2018,5,14,0.88,30.06,23.84,7.2,19.78,100.77
2018,5,15,0.89,29.05,24.39,16.95,19.96,100.71
2018,5,16,0.78,30.55,23.89,1.53,19.71,100.66
2018,5,17,0.73,29.51,24.09,9.8,19.78,100.63
2018,5,18,0.74,30.18,24.16,4.0,19.84,100.59
2018,5,19,0.62,30.79,24.26,0.17,19.71,100.58
2018,5,20,0.62,29.98,24.13,7.11,19.65,100.66
2018,5,21,0.62,29.18,24.03,0.69,19.47,100.7
2018,5,22,0.81,30.04,23.98,8.4,20.08,100.67
2018,5,23,0.81,29.32,24.73,19.06,20.51,100.74
2018,5,24,0.69,29.73,24.33,2.6,19.71,100.71
2018,5,25,0.79,30.29,23.98,5.61,19.78,100.67
2018,5,26,0.64,30.55,24.02,11.35,20.14,100.72
2018,5,27,0.68,28.71,24.57,11.98,20.02,100.79
2018,5,28,0.62,28.07,23.91,18.88,19.29,100.89
2018,5,29,0.48,30.89,23.82,5.62,19.53,100.81
2018,5,30,0.66,29.26,24.73,8.9,19.9,100.85
2018,5,31,0.45,30.05,24.15,5.94,19.35,100.88
2018,6,1,0.75,28.23,24.44,6.18,18.74,100.9
2018,6,2,0.64,29.8,24.56,2.75,19.17,100.85
2018,6,3,0.73,29.99,23.75,5.2,19.59,100.76
2018,6,4,0.64,31.19,23.97,1.24,19.84,100.72
2018,6,5,1.02,30.85,24.3,0.11,19.78,100.86
2018,6,6,0.84,30.99,23.38,0.0,19.41,100.9
2018,6,7,0.8,30.44,23.48,0.04,19.41,100.86
2018,6,8,0.84,30.83,23.75,0.01,19.65,100.87
2018,6,9,0.8,29.95,23.98,0.23,19.47,100.88
2018,6,10,0.86,30.13,23.77,0.16,19.35,101.01
2018,6,11,0.99,30.43,23.88,0.79,19.35,101.0
2018,6,12,0.72,28.94,23.65,1.86,19.17,100.95
2018,6,13,0.8,29.05,24.09,1.74,19.78,100.89
2018,6,14,0.83,28.03,24.05,46.01,19.9,100.87
2018,6,15,0.63,28.43,23.56,14.53,19.17,100.97
2018,6,16,0.9,29.57,23.41,0.26,19.35,100.86
2018,6,17,1.01,30.0,23.87,0.1,19.41,100.81
2018,6,18,0.91,29.58,23.9,0.8,18.98,100.83
2018,6,19,1.07,30.12,22.66,0.58,18.19,100.92
2018,6,20,0.89,29.83,22.89,0.85,19.1,100.94
2018,6,21,0.95,29.11,24.12,0.66,19.53,100.97
2018,6,22,0.78,28.88,23.66,0.33,19.41,100.92
2018,6,23,0.77,28.68,23.91,0.84,19.41,100.86
2018,6,24,0.67,27.33,23.42,14.77,18.68,100.94
2018,6,25,0.72,26.51,22.58,8.59,17.82,101.02
2018,6,26,0.77,27.23,22.11,0.68,17.64,100.98
2018,6,27,0.88,28.3,22.46,10.19,18.25,100.94
2018,6,28,0.77,27.12,23.09,3.22,18.31,100.91
2018,6,29,0.71,26.76,22.14,12.21,17.82,100.89
2018,6,30,0.77,27.51,22.09,0.38,17.64,100.91
2018,7,1,0.77,27.75,22.44,0.51,18.13,100.94
2018,7,2,0.82,29.37,22.58,0.04,18.31,100.93
2018,7,3,0.93,28.64,22.83,0.0,17.88,100.95
2018,7,4,0.72,28.3,21.85,0.01,17.64,100.96
2018,7,5,0.81,28.54,22.23,1.85,17.94,100.93
2018,7,6,0.93,29.73,21.72,0.48,17.33,100.78
2018,7,7,0.95,29.43,21.0,0.02,16.97,100.75
2018,7,8,0.9,30.31,21.41,0.01,18.01,100.75
2018,7,9,0.98,29.99,22.44,1.1,18.55,100.77
2018,7,10,0.59,30.1,22.88,2.21,18.49,100.87
2018,7,11,0.8,29.34,23.25,0.42,18.8,100.87
2018,7,12,0.96,29.36,23.57,0.0,18.74,100.82
2018,7,13,1.02,29.22,22.05,0.0,17.58,100.8
2018,7,14,0.89,29.79,21.76,0.0,17.46,100.81
2018,7,15,0.93,29.82,22.29,0.17,17.64,100.83
2018,7,16,1.01,29.73,22.3,0.05,17.64,100.76
2018,7,17,0.9,30.34,22.23,0.0,18.07,100.71
2018,7,18,1.02,30.01,22.28,0.0,17.88,100.78
2018,7,19,1.16,30.55,23.08,0.06,18.37,100.82
2018,7,20,0.98,31.03,23.04,0.06,19.04,100.86
2018,7,21,0.97,29.85,23.65,11.57,19.35,100.93
2018,7,22,0.91,29.13,24.07,7.32,19.29,100.99
2018,7,23,0.95,29.6,23.57,0.06,18.92,100.86
2018,7,24,0.97,30.31,23.12,0.01,18.68,100.86
2018,7,25,0.9,30.65,22.93,0.24,18.62,100.92
2018,7,26,0.95,30.82,22.43,0.06,18.01,100.92
2018,7,27,1.09,30.4,21.9,0.0,17.52,100.88
2018,7,28,0.95,30.51,20.87,0.0,17.27,100.87
2018,7,29,0.97,29.94,22.11,0.0,17.64,100.84
2018,7,30,1.06,29.82,22.1,0.21,17.4,100.88
2018,7,31,0.91,29.87,22.11,0.9,18.13,100.92
2018,8,1,0.88,28.29,23.23,10.46,18.43,101.1
2018,8,2,0.92,29.61,22.29,1.93,17.88,101.11
2018,8,3,1.11,29.99,22.78,0.0,17.64,100.97
2018,8,4,1.11,29.94,21.73,0.0,16.97,100.94
2018,8,5,1.09,29.59,21.83,1.21,16.85,100.98
2018,8,6,1.24,29.8,21.75,0.1,16.72,100.89
2018,8,7,1.02,28.61,22.19,0.36,16.6,100.87
2018,8,8,0.78,29.08,22.37,0.08,17.82,100.85
2018,8,9,0.88,29.23,23.19,0.18,18.43,100.97
2018,8,10,1.07,28.29,23.29,0.78,17.58,101.04
2018,8,11,0.97,30.12,22.51,0.51,17.88,100.91
2018,8,12,0.84,30.42,22.97,7.07,18.62,100.87
2018,8,13,0.88,30.08,23.04,1.81,18.62,100.93
2018,8,14,1.08,30.65,23.3,0.0,18.62,100.89
2018,8,15,1.18,31.33,23.12,0.0,18.31,100.83
2018,8,16,0.96,31.05,22.16,0.0,17.88,100.75
2018,8,17,1.04,30.7,21.5,0.0,16.97,100.75
2018,8,18,1.11,30.4,21.61,0.06,17.09,100.77
2018,8,19,1.22,30.65,22.0,0.0,17.27,100.81
2018,8,20,1.1,31.23,22.17,0.14,17.76,100.86
2018,8,21,1.07,30.88,22.16,0.26,17.88,100.83
2018,8,22,1.12,31.08,22.62,1.42,18.43,100.81
2018,8,23,0.88,29.84,23.06,7.36,18.68,100.96
2018,8,24,0.83,28.58,23.75,2.11,18.19,100.95
2018,8,25,0.59,29.71,23.26,11.76,18.49,100.84
2018,8,26,0.8,29.15,23.08,10.32,18.43,100.83
2018,8,27,0.86,28.13,22.63,4.84,18.49,100.92
2018,8,28,0.98,29.9,23.23,2.22,18.55,100.98
2018,8,29,0.72,28.66,23.47,0.46,18.19,101.0
2018,8,30,0.92,30.41,21.94,0.09,17.94,100.91
2018,8,31,0.68,29.58,23.09,38.76,18.55,100.99
2018,9,1,0.79,29.06,22.94,8.34,18.25,101.07
2018,9,2,0.68,29.04,22.59,0.34,17.82,101.02
2018,9,3,1.05,29.81,22.62,1.51,18.25,100.99
2018,9,4,1.15,30.08,22.08,1.82,17.46,101.02
2018,9,5,0.95,30.06,21.75,0.83,17.21,100.96
2018,9,6,0.95,30.35,22.44,0.0,17.88,100.86
2018,9,7,1.09,30.13,22.55,10.12,18.31,100.88
2018,9,8,1.02,30.5,22.86,6.21,18.19,100.84
2018,9,9,1.12,30.65,22.44,0.8,17.76,100.99
2018,9,10,1.15,30.12,22.19,1.79,17.58,101.13
2018,9,11,0.77,27.7,22.97,5.32,18.01,101.16
2018,9,12,1.07,31.15,22.55,0.91,16.97,100.99
2018,9,13,1.02,31.18,21.02,0.0,17.15,100.87
2018,9,14,1.25,31.05,21.19,0.0,16.66,100.89
2018,9,15,1.21,30.63,20.99,0.0,16.36,100.89
2018,9,16,1.2,30.53,20.85,0.0,16.48,100.81
2018,9,17,1.23,30.6,20.51,0.0,16.91,100.82
2018,9,18,0.92,28.43,22.37,1.51,17.94,100.9
2018,9,19,1.02,30.33,22.99,2.21,17.94,100.91
2018,9,20,0.66,29.44,23.19,42.18,18.31,100.87
2018,9,21,0.77,29.67,22.78,27.32,18.49,100.97
2018,9,22,0.61,31.35,22.68,2.03,18.25,101.05
2018,9,23,1.02,31.83,23.03,0.01,18.07,101.03
2018,9,24,1.2,31.51,22.56,0.0,18.13,100.96
2018,9,25,1.01,31.37,22.19,0.0,17.94,100.9
2018,9,26,1.05,31.19,22.37,0.03,18.01,100.87
2018,9,27,1.09,31.9,22.73,0.02,18.19,100.82
2018,9,28,1.09,31.63,22.26,0.06,18.13,100.79
2018,9,29,1.17,31.87,22.07,0.0,17.64,100.78
2018,9,30,1.16,32.01,22.21,0.0,18.01,100.74
2018,10,1,1.26,32.46,22.53,0.0,18.19,100.8
2018,10,2,1.05,32.42,22.34,0.0,18.13,100.82
2018,10,3,1.01,32.24,22.83,0.13,18.49,100.83
2018,10,4,1.09,32.19,23.06,0.17,18.92,100.8
2018,10,5,1.04,31.67,23.24,0.01,18.98,100.84
2018,10,6,0.99,31.75,23.19,0.0,18.55,100.89
2018,10,7,0.99,31.15,23.02,3.95,18.13,100.87
2018,10,8,0.98,30.56,22.87,8.89,18.25,100.84
2018,10,9,0.98,30.73,22.64,1.58,18.07,100.84
2018,10,10,0.87,32.21,23.29,0.07,18.37,100.78
2018,10,11,0.98,31.53,23.15,2.72,18.55,100.85
2018,10,12,0.54,30.38,24.37,37.69,18.43,101.01
2018,10,13,0.47,30.37,23.33,39.27,18.01,101.04
2018,10,14,0.66,29.62,23.49,6.32,18.01,101.1
2018,10,15,0.64,31.53,23.23,0.02,17.82,101.04
2018,10,16,1.03,31.51,22.46,0.04,18.07,100.96
2018,10,17,0.76,30.62,22.59,0.14,18.01,100.95
2018,10,18,0.7,29.76,22.87,0.34,17.88,100.98
2018,10,19,0.56,30.81,23.59,8.77,18.31,100.98
2018,10,20,0.68,30.03,23.56,1.35,18.55,101.01
2018,10,21,0.92,31.33,23.12,2.25,18.68,101.02
2018,10,22,0.89,31.62,23.44,1.38,18.68,100.99
2018,10,23,0.63,29.83,23.66,1.01,18.74,100.99
2018,10,24,0.63,31.25,24.11,8.34,18.86,100.97
2018,10,25,0.46,31.01,24.65,14.34,18.98,101.01
2018,10,26,0.7,31.69,24.1,0.39,18.74,101.02
2018,10,27,0.57,30.75,23.98,11.23,19.23,100.98
2018,10,28,0.59,30.94,25.04,0.96,19.1,100.88
2018,10,29,0.55,31.62,24.4,0.84,19.29,100.74
2018,10,30,0.41,30.37,25.11,10.06,19.96,100.73
2018,10,31,0.56,29.48,24.7,7.79,19.29,100.75
2018,11,1,0.55,30.23,24.07,5.52,18.98,100.74
2018,11,2,0.8,29.53,24.12,6.07,18.98,100.87
2018,11,3,0.68,30.95,23.87,21.49,19.17,100.88
2018,11,4,0.63,30.51,24.0,2.43,18.8,100.81
2018,11,5,0.66,31.69,24.1,8.2,18.8,100.73
2018,11,6,0.45,31.26,24.72,4.61,18.98,100.69
2018,11,7,0.76,29.59,24.87,20.61,19.53,100.75
2018,11,8,0.56,30.58,23.77,12.54,18.8,100.72
2018,11,9,0.52,29.18,24.12,5.45,19.23,100.75
2018,11,10,0.77,28.97,24.0,13.57,18.49,100.81
2018,11,11,0.66,29.44,23.63,9.42,18.68,100.88
2018,11,12,0.52,29.65,23.86,9.38,18.8,100.81
2018,11,13,0.59,28.66,24.4,85.42,18.8,100.73
2018,11,14,0.67,31.13,23.87,0.44,18.68,100.75
2018,11,15,0.84,30.28,24.22,2.24,19.59,100.85
2018,11,16,0.61,30.51,24.08,2.03,19.23,100.88
2018,11,17,0.46,30.71,25.19,3.56,19.23,100.87
2018,11,18,0.78,29.14,24.29,9.41,19.1,101.0
2018,11,19,0.68,29.69,23.37,2.88,18.13,101.06
2018,11,20,0.45,30.6,24.25,0.45,18.55,100.98
2018,11,21,0.88,30.51,23.92,1.36,18.98,100.93
2018,11,22,0.91,30.9,24.34,7.34,18.62,101.01
2018,11,23,0.95,30.15,23.31,4.84,18.49,101.02
2018,11,24,0.87,28.34,23.89,30.57,18.31,101.04
2018,11,25,0.81,26.95,23.01,4.98,17.58,101.07
2018,11,26,0.71,27.87,23.5,21.22,18.68,100.99
2018,11,27,0.54,31.05,23.39,1.64,18.37,100.97
2018,11,28,0.66,30.64,24.65,5.12,19.17,100.97
2018,11,29,0.79,30.58,24.47,5.68,19.59,100.97
2018,11,30,0.87,30.73,24.09,14.77,19.23,100.97
2018,12,1,0.77,28.43,23.73,3.38,18.98,100.85
2018,12,2,0.95,29.36,23.65,10.08,19.04,100.76
2018,12,3,0.67,30.42,23.09,1.92,18.37,100.8
2018,12,4,0.7,29.99,24.44,2.12,19.29,100.77
2018,12,5,0.78,30.02,23.69,1.3,18.86,100.74
2018,12,6,0.53,31.14,23.83,20.35,19.17,100.64
2018,12,7,0.62,30.22,24.25,24.51,19.35,100.68
2018,12,8,0.86,30.06,24.06,8.95,19.41,100.8
2018,12,9,0.54,32.16,23.92,0.86,19.1,100.77
2018,12,10,0.42,31.84,24.46,25.75,19.41,100.74
2018,12,11,0.63,28.75,25.18,51.16,19.84,100.81
2018,12,12,0.69,30.15,24.75,4.54,19.23,100.89
2018,12,13,0.65,30.33,24.19,4.24,19.17,100.93
2018,12,14,0.95,26.56,23.78,26.99,18.43,101.0
2018,12,15,0.69,29.93,22.95,1.74,18.19,100.96
2018,12,16,0.64,30.05,23.82,6.32,18.43,100.97
2018,12,17,0.6,30.06,23.85,4.4,18.68,101.0
2018,12,18,0.56,30.63,24.58,4.18,19.23,100.99
2018,12,19,0.78,28.76,24.23,19.81,18.98,101.0
2018,12,20,0.8,28.33,24.09,10.92,18.98,100.96
2018,12,21,0.85,27.76,24.19,16.79,19.35,100.92
2018,12,22,0.7,27.66,23.59,4.26,18.31,100.93
2018,12,23,0.73,28.55,23.11,0.43,18.25,100.93
2018,12,24,0.69,28.77,23.48,0.08,18.19,100.84
2018,12,25,0.85,29.73,22.8,0.43,18.43,100.83
2018,12,26,0.71,29.28,23.51,0.07,18.13,100.85
2018,12,27,0.74,29.06,23.44,0.02,18.13,100.84
2018,12,28,0.95,30.73,23.3,0.11,18.31,100.8
2018,12,29,1.05,29.79,23.08,0.04,18.07,100.9
2018,12,30,0.95,29.91,23.01,10.25,18.68,100.98
2018,12,31,1.13,27.66,24.04,10.82,19.04,101.0
2019,1,1,1.14,29.62,23.63,2.61,18.86,100.99
2019,1,2,1.1,29.25,24.05,2.22,18.8,101.03
2019,1,3,1.14,31.63,22.63,0.46,18.55,101.01
2019,1,4,0.76,31.69,23.37,0.89,18.92,101.01
